cliente_id,tipo_suscripcion,pago_mensual,estado_suscripcion
2386,Premium,74.58,Activa
2521,Pro,85.69,Activa
2949,Básica,12.85,Activa
1651,,41.48,Cancelada
1777,Pro,36.43,Activa
2900,Básica,58.67,Activa
3079,Pro,22.42,
3715,Premium,58.52,
2818,Básica,67.16,Cancelada
838,Premium,17.57,Activa
2178,Premium,17.51,Activa
4004,Básica,8.37,Activa
3561,Premium,77.28,Cancelada
2561,Premium,36.45,Cancelada
4745,Pro,26.41,Activa
4637,Básica,78.92,Activa
1509,Premium,18.61,Activa
4182,Pro,45.58,Cancelada
3151,Básica,75.75,Cancelada
2894,Premium,59.51,Activa
712,Premium,57.63,Cancelada
1786,Premium,19.96,Cancelada
244,Premium,22.19,Activa
728,Premium,60.34,Activa
1068,Básica,7.24,Activa
1767,Básica,,Activa
4445,Pro,38.29,Activa
4223,Pro,44.58,Activa
4877,Pro,29.55,Activa
1860,Básica,88.28,Activa
2403,Básica,66.04,Cancelada
531,Básica,47.74,Activa
1102,Premium,60.6,Cancelada
3990,Básica,41.14,Activa
316,Básica,49.23,Cancelada
4728,Premium,38.98,Activa
2028,Pro,44.01,Cancelada
2696,Pro,34.92,Activa
3689,,12.38,Activa
4631,Premium,8.55,Cancelada
2469,Premium,21.54,Cancelada
1561,Premium,28.91,Cancelada
3973,Básica,89.59,Activa
4818,Pro,63.07,Cancelada
1367,Premium,96.04,Cancelada
2499,Premium,37.27,Activa
2909,Pro,43.17,Activa
3295,Pro,73.38,Activa
4995,Básica,59.9,Activa
4030,Pro,55.15,Cancelada
3589,,59.68,Activa
3497,Básica,60.49,Activa
2450,Pro,77.75,Cancelada
1416,Básica,68.47,Activa
4525,Premium,95.94,Cancelada
2396,Premium,95.06,Cancelada
808,Premium,45.08,Cancelada
4671,Premium,,Cancelada
3428,Básica,6.05,Activa
4377,Básica,16.7,Activa
1578,,12.12,Cancelada
3584,Básica,40.47,Cancelada
1407,Premium,10.02,Activa
1874,,64.37,Cancelada
3638,Pro,23.07,Activa
2820,Básica,53.83,Activa
3626,Pro,14.79,Cancelada
4850,Premium,83.63,Activa
405,Pro,79.1,Cancelada
508,Premium,41.72,Cancelada
2832,Premium,91.51,Activa
1196,Premium,22.64,Cancelada
4705,Básica,82.32,Activa
2537,Premium,56.86,Activa
2621,Premium,36.31,Activa
1178,,13.01,Cancelada
4321,Básica,21.27,Activa
4510,Premium,,Cancelada
1293,Básica,62.65,Activa
3735,Premium,27.52,Activa
2756,,52.11,Cancelada
4414,Básica,15.24,Cancelada
3725,Pro,14.39,Activa
2429,Premium,91.24,Cancelada
1983,Básica,48.5,Cancelada
2273,Básica,39.35,Cancelada
2844,Premium,95.16,Cancelada
1008,Básica,42.91,Cancelada
63,Básica,36.94,Cancelada
271,Básica,30.93,Activa
4210,Pro,58.68,Cancelada
700,,58.05,Cancelada
1123,Premium,,Cancelada
2257,Premium,67.14,Activa
144,Básica,79.89,Cancelada
4885,Básica,,Activa
876,Básica,,Cancelada
4662,Premium,31.26,Activa
1585,Pro,23.24,Activa
993,Premium,71.24,Activa
2802,Premium,22.91,Activa
2091,Pro,13.65,Activa
2774,Básica,14.18,Cancelada
1924,Básica,78.0,Cancelada
3319,Premium,7.73,Cancelada
4919,Pro,32.5,Activa
3585,Premium,17.27,Activa
2451,Premium,76.72,Cancelada
616,Pro,52.83,Cancelada
1936,Pro,24.52,Cancelada
3294,Básica,76.29,Cancelada
4615,Premium,76.28,Cancelada
4110,Pro,54.69,Cancelada
2577,Pro,31.21,Activa
1904,Pro,60.7,Cancelada
2626,Pro,93.69,Activa
4970,Premium,9.91,Cancelada
4098,Premium,30.36,Activa
869,Premium,32.07,Cancelada
3918,Pro,65.02,Activa
101,Básica,66.86,Activa
2101,Pro,24.6,Activa
4326,Premium,25.53,Activa
637,Premium,93.18,Activa
1080,Premium,76.85,Activa
4122,Básica,93.76,Cancelada
646,Básica,83.82,Activa
4934,Premium,43.2,Cancelada
2034,Pro,16.58,Activa
3738,Premium,64.81,Cancelada
969,Premium,38.44,Cancelada
1580,Básica,45.41,Cancelada
4737,,45.46,Cancelada
686,Básica,93.97,Activa
4376,Básica,11.54,Activa
3269,Premium,23.34,Activa
1574,Pro,62.75,Activa
2333,Premium,88.96,Activa
4003,Premium,92.2,Cancelada
4170,Pro,58.08,Cancelada
3968,Premium,8.28,Activa
730,Pro,39.47,Cancelada
3087,Básica,92.29,Cancelada
3107,Básica,,Activa
3961,Básica,74.03,Activa
3609,Pro,30.57,Activa
4904,Premium,7.38,Activa
1326,Básica,59.94,Activa
972,Básica,84.32,Activa
2740,Premium,99.08,Cancelada
2376,Básica,85.43,
4199,Básica,57.63,Activa
3518,Pro,62.83,Cancelada
1583,Premium,83.3,Activa
3740,Pro,6.88,Activa
2447,,95.41,Cancelada
461,Básica,55.47,Activa
1969,Premium,95.44,Activa
2597,Básica,77.63,Activa
2362,Pro,19.47,Cancelada
3481,Pro,,Activa
277,,38.6,Cancelada
4891,Premium,30.08,Activa
3479,Básica,46.73,Cancelada
407,Premium,62.37,Cancelada
1337,Premium,46.48,Activa
2428,Básica,10.36,Activa
4922,Básica,97.69,Cancelada
1154,Pro,45.39,
4582,,85.85,Cancelada
3290,,12.03,Activa
2202,Básica,81.96,Activa
4841,Premium,21.47,Cancelada
505,Pro,69.54,Cancelada
3162,Premium,,
2123,Pro,91.43,Cancelada
4362,Pro,35.46,Activa
2690,Premium,15.35,Cancelada
4155,Pro,87.13,Activa
2534,Pro,36.5,Cancelada
4826,Básica,27.09,Activa
1656,Premium,51.19,Activa
1856,Premium,18.88,
270,Premium,33.21,Cancelada
4496,Pro,41.6,Cancelada
946,Pro,31.34,Activa
772,Pro,47.77,Cancelada
2000,Premium,41.54,Activa
178,Básica,78.59,Activa
3889,Premium,92.25,Activa
2454,Premium,,Activa
2922,Premium,83.21,Activa
73,Básica,93.52,Activa
2060,,,Activa
268,Básica,99.66,Activa
4211,Básica,36.83,Cancelada
332,Premium,83.88,Cancelada
1798,Premium,69.0,Cancelada
936,Premium,35.73,
261,Pro,71.94,Cancelada
4028,Básica,53.41,Activa
1640,Premium,22.95,Cancelada
4034,Básica,21.52,Cancelada
98,Pro,72.77,
2472,Pro,72.63,Activa
3256,Premium,55.42,Cancelada
572,Básica,52.63,Cancelada
3229,Pro,22.1,Cancelada
1316,Pro,45.78,Cancelada
3189,Básica,87.78,Activa
3935,Pro,86.2,Cancelada
913,Básica,67.79,Cancelada
3811,Premium,99.75,Activa
1870,Básica,89.85,Cancelada
4434,Premium,18.8,Activa
519,Básica,42.92,Activa
3199,Pro,17.53,Activa
4305,,49.28,Activa
2695,Básica,,Activa
3496,Premium,19.8,Cancelada
1993,Básica,,Cancelada
3995,Básica,59.06,Activa
2947,Premium,76.15,Cancelada
664,Premium,9.29,Activa
304,Premium,13.91,Activa
1076,Pro,63.98,Cancelada
4394,Básica,84.63,Cancelada
2784,Básica,88.02,Cancelada
3825,Premium,70.4,Cancelada
623,Básica,24.09,Cancelada
2813,Básica,23.53,Activa
2535,Básica,88.73,Cancelada
997,Premium,15.76,Cancelada
3924,Básica,70.18,Cancelada
1469,Básica,55.68,
2018,Pro,45.03,Cancelada
687,Pro,46.83,Cancelada
2288,Premium,94.79,Activa
4601,Básica,86.84,Activa
2087,Básica,87.17,Activa
1512,Pro,43.63,Activa
323,Premium,15.16,Activa
4393,Premium,99.79,
1412,Básica,18.81,Activa
3775,Pro,,Cancelada
224,Pro,30.14,Activa
2610,Pro,53.52,Activa
3356,Básica,33.97,Cancelada
3691,Básica,90.2,Cancelada
4800,Básica,96.99,Activa
851,Pro,43.96,Activa
2209,Premium,11.67,Activa
2204,Básica,68.02,Cancelada
1688,Básica,40.78,Activa
1851,Premium,98.67,Cancelada
2234,Premium,13.49,Cancelada
208,Pro,16.32,Cancelada
2140,Básica,71.45,Cancelada
1834,Pro,77.07,Cancelada
4183,Básica,49.75,Cancelada
3921,Pro,31.34,Activa
2931,Pro,34.43,Cancelada
2799,Premium,37.11,Activa
138,Básica,26.4,Cancelada
2299,Premium,85.81,Activa
2571,Premium,11.18,Cancelada
1234,Premium,43.69,Cancelada
1701,Básica,76.02,Activa
3488,Pro,5.36,Cancelada
2389,Pro,,Activa
341,Básica,72.1,Cancelada
3528,,11.97,Activa
4428,Pro,90.02,Activa
4439,Pro,51.29,Cancelada
3835,Premium,,Cancelada
3193,Pro,,Activa
3703,Premium,88.71,Cancelada
4138,Pro,43.83,Activa
3753,Pro,27.58,Activa
1923,Pro,29.46,Activa
2986,Premium,77.76,Activa
1003,Premium,93.3,Cancelada
2191,Pro,11.86,Cancelada
1929,Premium,6.43,Cancelada
737,Premium,83.18,Cancelada
1560,Premium,41.73,Activa
2769,Premium,31.26,Activa
253,Básica,22.9,Activa
1720,Premium,37.92,Cancelada
1272,Pro,97.29,Activa
1823,Premium,97.82,Activa
3705,Pro,36.49,Activa
3563,Premium,96.55,
2405,Pro,33.49,Cancelada
2842,Básica,86.18,Cancelada
1054,Pro,25.14,Cancelada
1192,Premium,83.52,Activa
4644,Premium,38.6,Cancelada
1965,Pro,23.59,Activa
1758,Básica,93.8,
2092,Premium,25.35,Activa
1010,Premium,99.22,Activa
1295,Pro,,Cancelada
4707,Pro,5.95,Cancelada
1270,Básica,87.73,Activa
3986,Pro,60.73,
4222,Premium,45.05,Activa
3163,Pro,12.79,
3145,Básica,59.61,Cancelada
661,Básica,42.4,Cancelada
2298,Premium,50.94,Cancelada
2596,Pro,64.89,Activa
3008,Premium,65.79,Cancelada
4907,Básica,96.26,Cancelada
4273,Básica,67.23,Cancelada
879,Pro,37.24,Activa
4938,Pro,36.32,Cancelada
4117,Premium,50.33,Cancelada
1744,Básica,,Activa
3764,Premium,40.76,Activa
1418,Premium,85.0,Cancelada
1498,Premium,86.68,Cancelada
731,Básica,64.64,Cancelada
334,Pro,60.37,Cancelada
3155,Básica,45.57,Cancelada
3938,Premium,65.41,Cancelada
2040,Básica,81.58,Activa
360,Premium,75.1,Cancelada
3133,Premium,8.37,Activa
1220,Pro,,Activa
2188,Premium,73.4,Cancelada
3578,,14.4,Activa
3413,Pro,19.27,Activa
3264,Pro,79.85,Activa
4971,,58.1,Activa
900,Pro,83.05,Activa
4369,Pro,22.55,Cancelada
1886,Básica,7.91,Cancelada
3255,Premium,20.38,Activa
167,,47.99,Activa
1,Premium,54.71,Cancelada
3154,Premium,86.48,Cancelada
2393,Pro,73.04,Cancelada
4045,Premium,99.09,Cancelada
1329,Premium,12.48,Activa
2766,Pro,17.37,Activa
4149,,13.01,Cancelada
2580,Pro,56.15,Activa
1056,Premium,30.35,Activa
3471,Pro,69.95,Cancelada
4081,Pro,17.61,Cancelada
2806,,14.8,Activa
3803,Básica,48.72,Cancelada
2882,Premium,40.71,Activa
2797,,83.77,Cancelada
1630,Premium,84.57,Activa
153,Básica,16.16,Cancelada
2383,Básica,,Activa
3490,Pro,58.6,Cancelada
2885,Premium,52.84,Cancelada
1601,Básica,14.0,Activa
158,Pro,75.26,Cancelada
1357,Premium,10.67,Activa
1918,Pro,31.38,Cancelada
3728,Pro,14.07,Activa
4346,Básica,55.42,Cancelada
412,Premium,66.3,Cancelada
4,Básica,89.63,Activa
2603,Premium,74.72,Activa
4219,Premium,96.3,Activa
3248,Pro,77.29,Cancelada
287,Pro,33.32,
1395,Premium,57.02,Cancelada
3984,Pro,48.5,Activa
4162,Básica,58.77,Activa
2557,Premium,59.35,Cancelada
1518,Básica,71.7,Cancelada
4983,Pro,12.89,Activa
2583,Premium,75.94,Activa
745,Pro,18.66,Cancelada
4237,Básica,7.49,Cancelada
4207,Premium,54.3,Activa
4884,Pro,60.24,Cancelada
2310,Básica,8.31,Cancelada
3546,Básica,53.96,Activa
2417,Pro,55.78,Cancelada
768,Premium,9.99,Activa
2335,Pro,72.6,Cancelada
1239,Premium,24.98,Activa
3949,Básica,80.47,Cancelada
1974,Básica,34.53,Activa
4861,Básica,50.4,Cancelada
2409,Pro,89.73,Cancelada
3529,Pro,81.59,Activa
3108,Pro,79.28,Cancelada
2601,Básica,20.24,Activa
4954,Premium,9.57,Cancelada
2545,Pro,62.55,Cancelada
4486,Pro,44.02,Activa
878,Pro,91.36,
4289,Básica,38.21,Activa
4120,Premium,44.0,Activa
955,Premium,54.97,Activa
4259,Premium,80.66,Activa
3493,Pro,30.49,Activa
877,Pro,94.47,Cancelada
2177,Premium,56.29,Cancelada
2269,Básica,84.89,Cancelada
2632,Premium,54.93,Activa
2461,Pro,78.34,
4318,Premium,9.88,
1991,Premium,80.93,Activa
4999,Premium,54.78,Activa
4585,Básica,47.69,Cancelada
4675,Pro,15.6,Activa
2816,Pro,75.45,Activa
1893,,17.46,Cancelada
2055,Pro,23.27,Activa
4881,Básica,17.01,Activa
1173,Premium,5.62,Activa
1262,Básica,67.88,Cancelada
3314,Premium,30.73,Activa
22,Premium,19.2,Cancelada
2249,Premium,35.4,Activa
2787,Básica,52.41,Activa
3906,Pro,,Cancelada
4077,Pro,39.88,Cancelada
4255,Pro,52.02,Activa
894,,,Cancelada
4765,Básica,,Cancelada
1667,Pro,7.81,Cancelada
214,Pro,,Activa
820,Premium,28.17,Activa
551,Básica,73.57,Activa
678,Premium,,Activa
4175,Pro,32.96,Cancelada
3940,,63.46,Cancelada
1406,Pro,78.04,Activa
1118,Premium,47.74,
353,Básica,,Cancelada
2505,Premium,10.59,Cancelada
3205,Premium,92.78,Cancelada
691,,85.46,Activa
2378,Premium,42.81,Cancelada
2617,Pro,77.67,Cancelada
4526,Premium,34.76,Cancelada
3436,Básica,74.39,Cancelada
515,Premium,54.09,Activa
169,Básica,48.77,Activa
4649,Premium,10.37,Activa
2585,Pro,,Activa
1788,Básica,84.55,Activa
426,Básica,80.37,Cancelada
