cliente_id,edad,pais,fecha_registro
4061,49.0,Chile,2021-01-09
4062,30.0,Chile,2022-09-22
4063,50.0,Perú,2023-05-14
4064,51.0,Argentina,2022-04-20
4065,50.0,México,2022-06-21
4066,22.0,Argentina,2022-11-16
4067,20.0,México,2023-11-01
4068,24.0,Perú,2022-09-05
4069,41.0,Colombia,2023-02-16
4070,39.0,México,2022-08-18
4071,62.0,Chile,2021-10-03
4072,40.0,Chile,2022-01-05
4073,47.0,Chile,2021-12-11
4074,35.0,Argentina,2022-01-03
4075,49.0,Argentina,2023-01-01
4076,24.0,Argentina,2021-01-15
4077,50.0,Chile,2023-01-28
4078,22.0,México,2022-11-19
4079,66.0,Chile,2021-01-04
4080,45.0,México,2022-06-17
4081,25.0,Argentina,2023-09-13
4082,32.0,Colombia,2024-03-06
4083,69.0,Argentina,2023-04-14
4084,21.0,Perú,2021-12-29
4085,51.0,México,2021-04-27
4086,,,2021-05-08
4087,50.0,,2021-03-19
4088,22.0,Colombia,2023-01-11
4089,55.0,Chile,2023-02-13
4090,,México,2021-03-23
4091,43.0,Perú,2021-12-08
4092,18.0,Chile,2023-03-30
4093,21.0,Colombia,2022-08-01
4094,56.0,Argentina,2021-04-06
4095,43.0,México,2024-03-14
4096,50.0,,2022-07-31
4097,,,2022-06-05
4098,,Perú,2023-09-23
4099,37.0,México,2021-12-23
4100,,Colombia,2021-07-05
4101,38.0,Perú,2022-06-27
4102,62.0,México,2021-05-31
4103,43.0,Perú,2023-12-19
4104,40.0,Argentina,2021-01-10
4105,35.0,Perú,2023-05-07
4106,48.0,Argentina,2024-02-22
4107,69.0,Argentina,2021-12-22
4108,,México,2023-03-05
4109,29.0,Chile,2021-08-25
4110,18.0,Perú,2021-11-29
4111,59.0,Colombia,2021-01-17
4112,26.0,,2021-11-20
4113,,Chile,2021-01-23
4114,,Argentina,2023-07-20
4115,43.0,Chile,2022-04-04
4116,26.0,,2022-06-05
4117,59.0,Colombia,2022-12-20
4118,68.0,Chile,2022-07-11
4119,33.0,Colombia,2022-02-07
4120,41.0,México,2022-04-02
4121,67.0,Argentina,2023-11-17
4122,31.0,Colombia,2022-02-01
4123,20.0,Argentina,2021-05-20
4124,51.0,,2022-06-05
4125,50.0,México,2023-01-16
4126,67.0,Perú,2021-04-02
4127,41.0,Perú,2021-03-18
4128,26.0,Chile,2023-05-02
4129,30.0,Chile,2023-04-25
4130,,Perú,2022-10-29
4131,24.0,Chile,2023-08-17
4132,65.0,Argentina,2023-09-16
4133,38.0,Chile,2023-03-08
4134,36.0,Perú,2021-03-29
4135,42.0,Chile,2023-07-04
4136,,Chile,2021-04-05
4137,39.0,Colombia,2022-07-05
4138,28.0,Colombia,2022-02-03
4139,50.0,Perú,2023-02-06
4140,49.0,Argentina,2023-12-14
4141,38.0,México,2021-08-31
4142,56.0,México,2024-02-08
4143,,Perú,2022-09-16
4144,25.0,,2022-12-02
4145,59.0,,2022-07-18
4146,54.0,Argentina,2021-06-11
4147,26.0,Colombia,2021-02-04
4148,42.0,Perú,2023-08-24
4149,42.0,México,2021-02-06
4150,50.0,Argentina,2023-04-26
4151,19.0,Perú,2023-04-09
4152,,México,2022-09-15
4153,63.0,Colombia,2022-06-05
4154,37.0,Chile,2021-04-15
4155,59.0,México,2021-06-05
4156,,México,2021-12-02
4157,59.0,México,2023-11-16
4158,46.0,Chile,2021-10-23
4159,23.0,Argentina,2023-06-05
4160,34.0,,2021-03-10
4161,42.0,,2021-05-31
4162,,Colombia,2023-05-07
4163,21.0,México,2022-07-31
4164,47.0,Colombia,2022-10-24
4165,37.0,Perú,2023-01-27
4166,20.0,Colombia,2022-03-28
4167,40.0,México,2022-07-24
4168,,Chile,2024-02-10
4169,35.0,México,2022-09-27
4170,,México,2021-12-28
4171,53.0,Perú,2021-07-22
4172,25.0,Argentina,2022-05-02
4173,34.0,México,2021-01-04
4174,48.0,Perú,2024-02-27
4175,54.0,Chile,2023-11-16
4176,62.0,Perú,2023-03-12
4177,50.0,Perú,2023-09-04
4178,44.0,Colombia,2021-01-27
4179,62.0,Argentina,2023-12-02
4180,21.0,Argentina,2023-08-23
4181,39.0,,2021-03-05
4182,43.0,Perú,2023-11-15
4183,49.0,Chile,2021-03-13
4184,41.0,Chile,2023-06-19
4185,63.0,Argentina,2021-09-25
4186,52.0,,2021-04-05
4187,54.0,Argentina,2022-01-30
4188,49.0,México,2023-05-19
4189,24.0,Perú,2021-12-30
4190,50.0,Chile,2021-04-27
4191,48.0,Perú,2021-06-13
4192,29.0,Chile,2023-05-27
4193,28.0,Chile,2023-03-01
4194,41.0,Chile,2022-07-31
4195,25.0,Chile,2021-11-02
4196,49.0,Colombia,2023-02-11
4197,,Colombia,2021-07-19
4198,39.0,México,2021-06-29
4199,51.0,Argentina,2021-12-24
4200,36.0,Chile,2023-01-10
4201,69.0,Perú,2022-03-06
4202,37.0,Colombia,2023-10-25
4203,31.0,Argentina,2022-10-15
4204,50.0,México,2022-11-09
4205,27.0,Argentina,2021-09-11
4206,33.0,,2023-07-30
4207,21.0,Argentina,2024-01-25
4208,44.0,Chile,2021-06-16
4209,,Colombia,2023-08-23
4210,,Colombia,2023-05-04
4211,33.0,,2023-12-22
4212,69.0,Perú,2021-06-23
4213,50.0,Colombia,2022-09-16
4214,65.0,Perú,2022-02-19
4215,36.0,Chile,2023-01-09
4216,38.0,Chile,2022-11-06
4217,,Colombia,2021-05-06
4218,26.0,Perú,2023-07-30
4219,26.0,Chile,2021-09-10
4220,26.0,Colombia,2021-07-16
4221,44.0,Chile,2022-02-17
4222,34.0,Argentina,2023-02-15
4223,61.0,Argentina,2023-12-14
4224,62.0,Colombia,2024-03-20
4225,25.0,Chile,2024-01-29
4226,33.0,Colombia,2021-08-22
4227,35.0,México,2023-12-22
4228,50.0,Colombia,2021-07-15
4229,18.0,,2022-06-26
4230,29.0,Argentina,2024-02-04
4231,23.0,Argentina,2021-10-22
4232,58.0,Chile,2022-10-07
4233,22.0,Colombia,2021-06-05
4234,33.0,Colombia,2022-02-10
4235,,Chile,2023-06-15
4236,66.0,Perú,2022-12-27
4237,,Chile,2023-01-08
4238,18.0,Argentina,2023-03-08
4239,36.0,Argentina,2022-07-08
4240,25.0,Colombia,2022-01-10
4241,20.0,Argentina,2022-03-31
4242,42.0,Chile,2021-07-21
4243,22.0,Colombia,2023-05-04
4244,57.0,Chile,2022-12-25
4245,36.0,Chile,2021-12-06
4246,35.0,Colombia,2021-09-19
4247,67.0,Perú,2022-06-27
4248,48.0,Argentina,2022-07-05
4249,50.0,México,2022-09-30
4250,64.0,México,2021-06-14
4251,35.0,México,2023-01-28
4252,,Argentina,2022-09-13
4253,33.0,Perú,2024-01-17
4254,33.0,Chile,2021-02-20
4255,64.0,Colombia,2022-05-04
4256,55.0,Perú,2021-07-17
4257,58.0,México,2023-11-13
4258,24.0,,2022-10-27
4259,31.0,Argentina,2022-10-25
4260,60.0,Colombia,2021-09-23
4261,65.0,Chile,2021-03-14
4262,42.0,Perú,2021-03-18
4263,49.0,Perú,2022-06-28
4264,55.0,Perú,2023-05-31
4265,39.0,Chile,2022-03-11
4266,33.0,Chile,2023-12-25
4267,69.0,Chile,2021-12-23
4268,,Colombia,2023-07-25
4269,33.0,Argentina,2021-01-18
4270,29.0,México,2022-11-07
4271,34.0,Chile,2022-07-29
4272,54.0,Argentina,2023-01-21
4273,44.0,Chile,2023-09-23
4274,42.0,México,2023-10-30
4275,30.0,Chile,2022-09-24
4276,25.0,Argentina,2022-01-07
4277,22.0,Colombia,2023-08-28
4278,29.0,México,2024-04-13
4279,58.0,Argentina,2024-02-28
4280,20.0,Perú,2021-12-19
4281,52.0,Perú,2021-08-12
4282,50.0,Perú,2023-08-12
4283,39.0,Colombia,2022-01-03
4284,,Chile,2024-01-19
4285,61.0,Chile,2022-10-18
4286,26.0,Chile,2024-01-01
4287,58.0,Colombia,2022-03-09
4288,35.0,,2022-05-24
4289,67.0,Chile,2022-05-23
4290,46.0,Colombia,2022-09-09
4291,56.0,Colombia,2022-02-24
4292,,Argentina,2024-01-01
4293,53.0,Chile,2021-03-15
4294,62.0,Perú,2022-07-28
4295,34.0,México,2021-05-26
4296,51.0,Colombia,2021-02-15
4297,63.0,Argentina,2024-02-03
4298,20.0,México,2024-02-07
4299,22.0,Colombia,2021-05-01
4300,31.0,Argentina,2023-12-03
4301,,Chile,2021-04-09
4302,40.0,Argentina,2022-12-07
4303,56.0,,2021-11-07
4304,47.0,Chile,2022-02-27
4305,67.0,Perú,2024-02-10
4306,,Argentina,2021-09-29
4307,40.0,México,2023-04-05
4308,44.0,Chile,2024-01-31
4309,27.0,Chile,2021-07-29
4310,42.0,,2023-01-09
4311,30.0,Argentina,2023-03-04
4312,33.0,México,2023-11-12
4313,58.0,Perú,2023-01-30
4314,51.0,Argentina,2021-06-08
4315,54.0,México,2023-01-11
4316,39.0,,2021-12-09
4317,34.0,Colombia,2022-11-30
4318,,México,2024-03-12
4319,53.0,Argentina,2022-02-01
4320,66.0,Perú,2022-06-20
4321,26.0,Perú,2021-05-21
4322,69.0,Colombia,2023-08-19
4323,19.0,Argentina,2021-08-28
4324,49.0,México,2021-10-19
4325,67.0,Colombia,2023-03-28
4326,39.0,Chile,2021-03-23
4327,,Argentina,2022-07-14
4328,30.0,Colombia,2023-05-20
4329,,Perú,2021-06-20
4330,18.0,Colombia,2023-09-04
4331,34.0,Chile,2022-08-03
4332,29.0,Argentina,2022-06-10
4333,21.0,Colombia,2022-06-26
4334,30.0,México,2021-04-20
4335,48.0,Argentina,2021-11-18
4336,,Colombia,2023-06-19
4337,24.0,Colombia,2022-12-15
4338,40.0,Argentina,2021-03-25
4339,41.0,Perú,2023-08-14
4340,22.0,México,2022-01-11
4341,22.0,Argentina,2023-12-13
4342,,México,2022-08-09
4343,47.0,México,2021-04-10
4344,26.0,Argentina,2021-05-09
4345,23.0,,2023-07-07
4346,42.0,,2021-08-07
4347,36.0,México,2022-04-22
4348,33.0,México,2021-01-22
4349,38.0,Colombia,2022-07-14
4350,19.0,Argentina,2022-09-21
4351,27.0,Perú,2023-10-16
4352,33.0,México,2021-12-05
4353,54.0,México,2021-06-28
4354,32.0,Argentina,2022-02-25
4355,30.0,Colombia,2023-10-04
4356,30.0,Chile,2021-02-18
4357,49.0,Colombia,2023-02-06
4358,62.0,México,2021-01-30
4359,64.0,México,2021-03-26
4360,63.0,Perú,2023-02-28
4361,,Colombia,2021-11-25
4362,60.0,Chile,2022-09-02
4363,35.0,Perú,2022-03-10
4364,53.0,Chile,2022-08-11
4365,43.0,Perú,2024-03-03
4366,27.0,Colombia,2022-11-21
4367,,México,2022-03-01
4368,50.0,Chile,2023-02-09
4369,46.0,Colombia,2022-05-27
4370,22.0,Chile,2023-10-09
4371,30.0,,2022-07-18
4372,18.0,Perú,2021-10-30
4373,,Colombia,2021-04-09
4374,57.0,Perú,2022-07-11
4375,20.0,México,2021-02-11
4376,20.0,Perú,2023-09-18
4377,24.0,Argentina,2022-04-13
4378,53.0,México,2022-03-16
4379,52.0,Colombia,2021-11-23
4380,32.0,Colombia,2022-07-23
4381,,Argentina,2021-02-02
4382,,Colombia,2022-02-16
4383,46.0,México,2023-03-23
4384,47.0,México,2024-02-12
4385,56.0,,2022-05-23
4386,35.0,Chile,2021-02-25
4387,28.0,Colombia,2022-06-30
4388,,Argentina,2021-07-15
4389,,México,2022-02-17
4390,,México,2022-09-29
4391,57.0,México,2024-01-08
4392,18.0,,2024-01-12
4393,46.0,Chile,2023-01-12
4394,,Colombia,2021-05-17
4395,45.0,Argentina,2022-06-23
4396,48.0,Chile,2022-11-20
4397,36.0,Perú,2022-12-20
4398,,Chile,2023-07-22
4399,53.0,México,2021-11-02
4400,60.0,Argentina,2022-01-23
4401,32.0,Colombia,2022-12-26
4402,50.0,Chile,2023-07-04
4403,58.0,México,2022-07-03
4404,60.0,Perú,2022-05-21
4405,68.0,Perú,2022-01-23
4406,62.0,Colombia,2021-10-20
4407,43.0,Colombia,2021-06-28
4408,33.0,Chile,2022-11-03
4409,53.0,Colombia,2021-03-21
4410,50.0,México,2023-11-04
4411,,México,2023-12-14
4412,,México,2022-03-23
4413,50.0,Chile,2023-02-05
4414,22.0,Chile,2023-12-25
4415,54.0,Colombia,2022-05-18
4416,31.0,Chile,2022-07-24
4417,44.0,México,2021-04-06
4418,,Argentina,2022-08-08
4419,31.0,México,2021-09-05
4420,57.0,Argentina,2021-05-07
4421,,Colombia,2022-05-14
4422,56.0,Perú,2021-02-15
4423,69.0,,2023-09-09
4424,36.0,Chile,2021-09-25
4425,64.0,México,2021-04-04
4426,21.0,México,2023-01-06
4427,47.0,,2022-09-04
4428,,Chile,2021-03-12
4429,48.0,Colombia,2022-08-16
4430,48.0,México,2022-03-25
4431,26.0,Chile,2022-09-12
4432,30.0,Perú,2022-09-06
4433,31.0,Argentina,2021-04-01
4434,63.0,,2023-05-27
4435,,México,2022-06-12
4436,65.0,Colombia,2024-02-08
4437,48.0,México,2023-02-14
4438,54.0,Chile,2022-11-03
4439,40.0,Chile,2023-02-04
4440,44.0,Chile,2024-01-18
4441,23.0,,2021-12-27
4442,43.0,Perú,2022-01-13
4443,19.0,México,2021-12-11
4444,62.0,Perú,2023-03-09
4445,30.0,Perú,2022-03-31
4446,68.0,Colombia,2023-06-27
4447,67.0,Perú,2021-03-08
4448,36.0,Argentina,2023-09-14
4449,18.0,Argentina,2023-09-06
4450,57.0,Argentina,2021-02-12
4451,49.0,México,2021-08-17
4452,39.0,Chile,2021-08-22
4453,65.0,Colombia,2022-05-12
4454,46.0,México,2023-04-28
4455,19.0,Chile,2023-11-22
4456,,Colombia,2021-04-23
4457,55.0,Colombia,2023-08-31
4458,65.0,Colombia,2022-04-04
4459,28.0,Argentina,2024-03-15
4460,34.0,,2021-01-06
4461,68.0,Argentina,2023-09-19
4462,60.0,Colombia,2022-05-09
4463,25.0,Colombia,2024-02-06
4464,39.0,,2021-03-12
4465,21.0,Colombia,2023-07-28
4466,28.0,,2022-11-05
4467,25.0,,2024-01-29
4468,26.0,Argentina,2023-11-23
4469,43.0,Chile,2021-05-23
4470,19.0,Colombia,2023-01-06
4471,33.0,México,2022-12-27
4472,48.0,,2021-08-05
4473,23.0,México,2022-03-10
4474,38.0,Chile,2023-04-14
4475,43.0,Colombia,2023-12-14
4476,36.0,Argentina,2022-12-21
4477,45.0,Argentina,2023-07-31
4478,25.0,Argentina,2023-06-26
4479,31.0,México,2023-09-22
4480,41.0,,2024-03-20
4481,65.0,Colombia,2021-02-24
4482,61.0,Chile,2023-11-25
4483,54.0,Argentina,2023-05-11
4484,43.0,Chile,2023-10-04
4485,48.0,México,2024-02-17
4486,68.0,Perú,2022-07-20
4487,,Perú,2023-02-10
4488,67.0,Colombia,2023-05-28
4489,58.0,Colombia,2023-04-04
4490,19.0,Chile,2022-05-29
4491,42.0,Colombia,2023-05-12
4492,69.0,México,2022-02-26
4493,61.0,Argentina,2022-06-01
4494,19.0,Argentina,2024-03-08
4495,59.0,Chile,2022-12-06
4496,18.0,Argentina,2023-03-20
4497,53.0,Chile,2021-02-13
4498,29.0,Colombia,2023-05-08
4499,26.0,Colombia,2023-03-12
4500,53.0,México,2021-08-07
4501,58.0,Argentina,2022-07-22
4502,45.0,México,2023-06-27
4503,55.0,Perú,2021-09-15
4504,,México,2023-08-19
4505,59.0,Chile,2023-06-12
4506,63.0,Chile,2021-10-16
4507,39.0,,2023-08-30
4508,,Colombia,2021-04-13
4509,35.0,Perú,2023-03-15
4510,23.0,México,2024-03-18
4511,35.0,Colombia,2024-01-13
4512,69.0,México,2023-11-16
4513,,Argentina,2024-04-13
4514,32.0,Chile,2021-10-29
4515,65.0,Argentina,2024-03-04
4516,25.0,,2023-12-15
4517,30.0,Perú,2021-02-25
4518,60.0,Colombia,2023-10-12
4519,24.0,Chile,2022-01-09
4520,,Argentina,2023-04-11
4521,67.0,Chile,2023-07-09
4522,49.0,Colombia,2022-04-02
4523,39.0,México,2021-05-12
4524,68.0,Argentina,2022-05-08
4525,30.0,Colombia,2021-04-20
4526,64.0,Chile,2022-08-05
4527,40.0,Colombia,2023-03-07
4528,46.0,México,2024-02-24
4529,39.0,Colombia,2023-03-21
4530,18.0,Chile,2023-06-05
4531,46.0,Argentina,2023-02-12
4532,65.0,Argentina,2024-01-30
4533,22.0,Perú,2023-07-26
4534,52.0,,2022-07-27
4535,27.0,,2023-03-20
4536,36.0,Perú,2023-05-29
4537,54.0,México,2023-10-30
4538,24.0,Chile,2022-02-17
4539,,Argentina,2023-04-10
4540,,Chile,2022-07-20
4541,62.0,México,2021-04-14
4542,30.0,Chile,2024-02-24
4543,27.0,Chile,2022-11-08
4544,19.0,Perú,2023-08-03
4545,23.0,Chile,2021-09-27
4546,25.0,Perú,2022-04-11
4547,,Perú,2023-03-12
4548,42.0,Colombia,2024-02-16
4549,61.0,México,2024-01-21
4550,64.0,Perú,2023-10-02
4551,57.0,,2024-01-16
4552,,Perú,2021-08-22
4553,63.0,Perú,2023-07-02
4554,40.0,Perú,2024-02-22
4555,36.0,Argentina,2023-11-22
4556,63.0,Argentina,2021-12-23
4557,39.0,Argentina,2023-08-22
4558,30.0,Argentina,2021-04-04
4559,38.0,Colombia,2024-01-29
4560,18.0,Perú,2021-09-01
4561,36.0,Colombia,2021-02-27
4562,50.0,Chile,2023-08-23
4563,21.0,México,2021-11-16
4564,,Colombia,2023-11-09
4565,20.0,Argentina,2021-12-23
4566,44.0,Argentina,2021-04-27
4567,69.0,Chile,2024-03-05
4568,58.0,Perú,2021-10-23
4569,52.0,México,2022-06-09
4570,45.0,Colombia,2024-01-30
4571,23.0,,2024-03-24
4572,23.0,,2024-02-03
4573,61.0,Colombia,2024-02-26
4574,40.0,Colombia,2022-02-05
4575,50.0,Colombia,2023-01-09
4576,33.0,Colombia,2022-06-13
4577,41.0,Argentina,2022-07-11
4578,22.0,Perú,2022-07-04
4579,58.0,Perú,2024-02-22
4580,59.0,Argentina,2021-12-26
4581,30.0,Perú,2021-03-05
4582,64.0,Colombia,2023-02-04
4583,29.0,México,2023-02-13
4584,22.0,Perú,2022-09-16
4585,54.0,México,2021-04-12
4586,48.0,México,2022-07-15
4587,45.0,Argentina,2023-11-13
4588,45.0,Chile,2023-04-24
4589,47.0,Perú,2023-12-24
4590,35.0,Argentina,2024-03-26
4591,61.0,Argentina,2024-03-18
4592,44.0,México,2023-04-19
4593,52.0,Perú,2022-11-12
4594,43.0,Argentina,2022-10-07
4595,56.0,Colombia,2022-02-03
4596,66.0,Argentina,2022-02-09
4597,68.0,,2023-04-06
4598,35.0,Chile,2024-03-01
4599,50.0,Colombia,2022-10-09
4600,42.0,Colombia,2021-02-04
4601,48.0,México,2022-02-24
4602,54.0,Argentina,2022-01-12
4603,19.0,Chile,2021-08-08
4604,50.0,Argentina,2022-11-28
4605,56.0,Colombia,2021-12-08
4606,60.0,Colombia,2023-01-23
4607,60.0,Argentina,2022-02-20
4608,49.0,Chile,2023-07-27
4609,35.0,Chile,2023-10-04
4610,34.0,,2022-11-11
4611,51.0,Colombia,2023-01-18
4612,,Colombia,2023-03-17
4613,24.0,,2021-11-08
4614,59.0,Argentina,2021-02-24
4615,52.0,Colombia,2022-11-25
4616,47.0,Argentina,2022-06-18
4617,29.0,Chile,2021-04-15
4618,52.0,Perú,2024-04-13
4619,28.0,México,2021-10-21
4620,61.0,Colombia,2023-05-30
4621,21.0,México,2022-07-05
4622,42.0,Chile,2023-06-30
4623,65.0,Chile,2022-01-10
4624,49.0,Chile,2022-03-26
4625,37.0,Chile,2023-12-20
4626,67.0,Perú,2023-03-23
4627,48.0,Argentina,2022-01-25
4628,21.0,Argentina,2022-10-29
4629,55.0,Perú,2024-02-20
4630,64.0,Argentina,2021-05-21
4631,18.0,Chile,2023-05-24
4632,20.0,Argentina,2024-03-22
4633,54.0,México,2023-04-23
4634,39.0,Argentina,2022-08-20
4635,34.0,México,2023-08-10
4636,31.0,Colombia,2022-07-06
4637,58.0,México,2024-01-25
4638,52.0,México,2022-01-08
4639,30.0,Chile,2022-10-10
4640,52.0,Chile,2024-01-02
4641,60.0,Chile,2021-11-29
4642,19.0,México,2022-01-28
4643,64.0,Perú,2024-02-04
4644,30.0,Chile,2024-01-30
4645,68.0,Chile,2022-01-30
4646,33.0,México,2021-02-04
4647,35.0,Colombia,2021-06-06
4648,24.0,Colombia,2023-06-23
4649,62.0,Argentina,2023-08-25
4650,53.0,Colombia,2022-01-31
4651,,Chile,2021-07-26
4652,47.0,Perú,2022-09-13
4653,59.0,Argentina,2023-03-16
4654,58.0,Perú,2022-04-07
4655,24.0,Perú,2021-09-09
4656,32.0,,2023-05-17
4657,57.0,México,2021-07-28
4658,36.0,México,2023-08-13
4659,60.0,,2022-06-23
4660,54.0,Colombia,2023-04-15
4661,19.0,México,2022-05-18
4662,59.0,Chile,2023-08-14
4663,65.0,Colombia,2022-05-29
4664,30.0,México,2022-08-03
4665,57.0,Perú,2024-03-17
4666,58.0,Chile,2023-04-20
4667,60.0,Chile,2023-09-13
4668,60.0,Argentina,2021-03-24
4669,48.0,Chile,2023-12-02
4670,33.0,Perú,2021-06-05
4671,59.0,Chile,2022-03-29
4672,61.0,Argentina,2022-09-09
4673,23.0,Chile,2022-09-16
4674,45.0,Chile,2022-05-22
4675,49.0,Argentina,2024-03-02
4676,61.0,Chile,2022-09-14
4677,,Colombia,2024-01-02
4678,67.0,Chile,2021-10-20
4679,35.0,México,2022-10-17
4680,21.0,México,2023-07-26
4681,26.0,Colombia,2023-01-27
4682,24.0,Chile,2023-09-23
4683,67.0,Perú,2022-10-29
4684,25.0,Chile,2021-03-01
4685,60.0,México,2021-11-23
4686,24.0,Argentina,2023-03-10
4687,58.0,Colombia,2023-02-24
4688,,Argentina,2023-02-06
4689,20.0,Perú,2022-06-03
4690,34.0,,2022-09-30
4691,19.0,Perú,2021-03-24
4692,32.0,Argentina,2021-01-28
4693,63.0,,2021-09-23
4694,46.0,Perú,2022-02-01
4695,67.0,México,2023-08-20
4696,65.0,México,2023-02-02
4697,69.0,Colombia,2023-09-07
4698,39.0,México,2023-03-22
4699,21.0,México,2022-08-04
4700,69.0,Argentina,2022-09-03
4701,23.0,México,2021-07-12
4702,,México,2021-08-15
4703,43.0,Argentina,2022-03-27
4704,28.0,México,2023-07-21
4705,43.0,México,2022-10-17
4706,34.0,Colombia,2021-07-22
4707,41.0,México,2022-02-06
4708,45.0,México,2022-04-17
4709,52.0,Colombia,2023-06-09
4710,48.0,Argentina,2021-06-28
4711,30.0,México,2023-11-08
4712,52.0,Perú,2022-04-08
4713,33.0,Argentina,2023-04-15
4714,32.0,Argentina,2022-09-01
4715,60.0,México,2023-07-15
4716,35.0,Colombia,2023-07-25
4717,64.0,Argentina,2021-10-27
4718,54.0,Colombia,2021-12-17
4719,65.0,Perú,2021-07-06
4720,65.0,Colombia,2022-09-15
4721,66.0,Chile,2021-03-12
4722,,Colombia,2021-11-05
4723,44.0,Argentina,2024-02-06
4724,52.0,Colombia,2021-06-26
4725,69.0,Colombia,2022-03-03
4726,,,2023-01-10
4727,52.0,Chile,2022-06-15
4728,45.0,México,2022-02-22
4729,56.0,Argentina,2021-09-05
4730,55.0,México,2021-07-28
4731,26.0,Chile,2021-08-04
4732,,Colombia,2022-12-14
4733,32.0,Chile,2022-03-14
4734,38.0,Perú,2021-11-07
4735,69.0,Colombia,2022-01-18
4736,52.0,México,2023-09-08
4737,59.0,Colombia,2021-05-01
4738,50.0,Perú,2022-02-11
4739,68.0,Chile,2021-09-02
4740,36.0,Argentina,2021-03-07
4741,40.0,,2023-07-31
4742,30.0,Argentina,2021-08-16
4743,,,2023-06-01
4744,18.0,Argentina,2021-05-17
4745,68.0,Perú,2021-07-13
4746,,Chile,2022-12-07
4747,41.0,Argentina,2022-10-20
4748,,México,2022-10-19
4749,42.0,Chile,2023-07-19
4750,40.0,Chile,2022-07-10
4751,45.0,Colombia,2024-03-26
4752,64.0,Argentina,2023-08-16
4753,33.0,,2023-11-06
4754,60.0,,2024-01-07
4755,55.0,Chile,2021-02-21
4756,28.0,Perú,2022-05-29
4757,,Perú,2023-01-14
4758,32.0,Perú,2023-12-21
4759,18.0,Colombia,2024-03-01
4760,24.0,Perú,2022-11-23
4761,18.0,Argentina,2022-06-27
4762,66.0,Argentina,2022-02-14
4763,49.0,México,2021-06-04
4764,26.0,México,2022-09-25
4765,46.0,Perú,2021-02-20
4766,43.0,Perú,2023-10-21
4767,40.0,,2023-09-21
4768,,Perú,2024-01-24
4769,60.0,Perú,2022-06-08
4770,46.0,Perú,2021-12-21
4771,,Chile,2023-12-05
4772,55.0,Chile,2023-03-13
4773,50.0,Colombia,2023-04-20
4774,24.0,Colombia,2021-09-13
4775,29.0,Argentina,2021-09-05
4776,48.0,Colombia,2022-06-17
4777,,Argentina,2021-02-10
4778,37.0,Perú,2023-03-01
4779,68.0,Colombia,2021-07-14
4780,34.0,Colombia,2023-12-31
4781,,Colombia,2021-11-04
4782,20.0,Argentina,2021-03-17
4783,18.0,Argentina,2023-02-26
4784,67.0,México,2023-03-06
4785,44.0,Argentina,2021-08-18
4786,64.0,Argentina,2021-03-26
4787,57.0,Chile,2024-03-31
4788,50.0,Colombia,2022-02-01
4789,37.0,Argentina,2021-08-03
4790,31.0,Colombia,2023-10-22
4791,53.0,Colombia,2022-01-12
4792,22.0,Chile,2022-02-16
4793,,Colombia,2023-03-11
4794,62.0,Argentina,2022-02-14
4795,32.0,Colombia,2021-08-04
4796,23.0,México,2023-01-22
4797,50.0,México,2021-12-15
4798,36.0,Chile,2023-04-11
4799,30.0,Argentina,2022-10-16
4800,46.0,Chile,2023-10-19
4801,23.0,México,2023-12-01
4802,,Argentina,2021-01-03
4803,33.0,Colombia,2024-01-23
4804,41.0,Argentina,2023-12-19
4805,40.0,Perú,2023-01-10
4806,65.0,Argentina,2022-02-11
4807,,Colombia,2021-01-18
4808,58.0,Perú,2023-01-21
4809,58.0,Chile,2022-08-09
4810,66.0,Argentina,2023-06-07
4811,34.0,Chile,2021-11-28
4812,66.0,Argentina,2023-10-10
4813,,,2021-06-18
4814,62.0,México,2023-02-15
4815,47.0,Colombia,2023-04-29
4816,61.0,México,2023-07-30
4817,63.0,Perú,2021-07-25
4818,27.0,Perú,2022-06-05
4819,36.0,Argentina,2023-10-15
4820,46.0,Chile,2021-10-31
4821,19.0,Perú,2021-04-25
4822,53.0,Argentina,2022-10-26
4823,36.0,Chile,2021-03-28
4824,24.0,México,2024-01-24
4825,43.0,Argentina,2023-01-13
4826,32.0,Chile,2022-03-04
4827,64.0,Colombia,2022-03-26
4828,55.0,Colombia,2023-02-25
4829,20.0,Perú,2022-12-16
4830,55.0,Chile,2021-01-02
4831,33.0,Colombia,2024-01-07
4832,19.0,Perú,2023-01-13
4833,48.0,Argentina,2024-01-27
4834,45.0,Argentina,2021-04-20
4835,24.0,Chile,2022-11-10
4836,,Chile,2022-01-06
4837,60.0,Chile,2023-06-09
4838,24.0,Chile,2022-08-22
4839,,,2023-11-12
4840,46.0,Colombia,2022-12-23
4841,41.0,Perú,2021-11-01
4842,69.0,,2023-07-13
4843,56.0,Argentina,2023-04-16
4844,,Perú,2022-03-22
4845,46.0,Colombia,2023-07-21
4846,61.0,Chile,2021-10-05
4847,22.0,Colombia,2022-01-12
4848,46.0,México,2021-08-20
4849,47.0,Perú,2022-08-15
4850,46.0,Colombia,2022-03-02
4851,43.0,Colombia,2023-12-15
4852,36.0,Argentina,2022-03-17
4853,43.0,Chile,2021-02-03
4854,54.0,Chile,2021-11-25
4855,44.0,Argentina,2023-04-25
4856,47.0,Argentina,2022-03-30
4857,68.0,México,2023-02-03
4858,47.0,,2024-02-23
